DATA_REGISTRO,CNES,SIGLA,HOSPITAL,QUANTIDADE,Ano,Mês
01/06/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,853,2024,6
01/06/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2592,2024,6
01/06/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13692,2024,6
01/01/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7973,2024,7
01/01/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1996,2024,7
01/01/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4608,2024,7
01/01/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3100,2024,7
01/01/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4321,2024,7
01/01/2024,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2720,2024,7
01/01/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2756,2024,7
01/01/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1467,2024,7
01/01/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,793,2024,7
01/02/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2499,2024,7
01/02/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1232,2024,7
01/02/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8896,2024,7
01/02/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3799,2024,7
01/02/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,764,2024,7
01/02/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4366,2024,7
01/02/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2924,2024,7
01/02/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1756,2024,7
01/03/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4343,2024,7
01/03/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3000,2024,7
01/03/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6708,2024,7
01/03/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1854,2024,7
01/03/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2637,2024,7
01/03/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1402,2024,7
01/03/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,910,2024,7
01/03/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13447,2024,7
01/04/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2959,2024,7
01/04/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4776,2024,7
01/04/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,876,2024,7
01/04/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,1788,2024,7
01/04/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6109,2024,7
01/04/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1358,2024,7
01/04/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1895,2024,7
01/04/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,16376,2024,7
01/05/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,952,2024,7
01/05/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2702,2024,7
01/05/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4410,2024,7
01/05/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1974,2024,7
01/05/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2842,2024,7
01/05/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,15038,2024,7
01/05/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1502,2024,7
01/05/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5731,2024,7
01/06/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1842,2024,7
01/06/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13692,2024,7
01/06/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,853,2024,7
01/06/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2369,2024,7
01/06/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2592,2024,7
01/06/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4171,2024,7
01/06/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4965,2024,7
01/06/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1344,2024,7
01/07/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4409,2024,7
01/07/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1379,2024,7
01/07/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1818,2024,7
01/07/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,942,2024,7
01/07/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4837,2024,7
01/07/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2772,2024,7
01/07/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2580,2024,7
01/07/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14753,2024,7
01/01/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2756,2024,8
01/01/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3100,2024,8
01/01/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,793,2024,8
01/01/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1467,2024,8
01/01/2024,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2720,2024,8
01/01/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7973,2024,8
01/01/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4321,2024,8
01/01/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1996,2024,8
01/01/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4608,2024,8
01/02/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1232,2024,8
01/02/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2924,2024,8
01/02/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3799,2024,8
01/02/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8896,2024,8
01/02/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,764,2024,8
01/02/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2499,2024,8
01/02/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1756,2024,8
01/02/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4366,2024,8
01/03/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1402,2024,8
01/03/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1854,2024,8
01/03/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2637,2024,8
01/03/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13447,2024,8
01/03/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6708,2024,8
01/03/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3000,2024,8
01/03/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4343,2024,8
01/03/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,910,2024,8
01/04/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,876,2024,8
01/04/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1358,2024,8
01/04/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,16376,2024,8
01/04/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4776,2024,8
01/04/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6109,2024,8
01/04/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2959,2024,8
01/04/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1895,2024,8
01/04/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,1788,2024,8
01/05/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5731,2024,8
01/05/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1502,2024,8
01/05/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,952,2024,8
01/05/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1974,2024,8
01/05/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2702,2024,8
01/05/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2842,2024,8
01/05/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4410,2024,8
01/05/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,15038,2024,8
01/06/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4965,2024,8
01/06/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4171,2024,8
01/06/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13692,2024,8
01/06/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2369,2024,8
01/06/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1344,2024,8
01/06/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1842,2024,8
01/06/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2592,2024,8
01/06/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,853,2024,8
01/07/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4409,2024,8
01/07/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1379,2024,8
01/07/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1818,2024,8
01/07/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4837,2024,8
01/07/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2772,2024,8
01/07/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2580,2024,8
01/07/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,942,2024,8
01/07/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14753,2024,8
01/08/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2411,2024,8
01/08/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1423,2024,8
01/08/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4424,2024,8
01/08/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14091,2024,8
01/08/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,969,2024,8
01/08/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2717,2024,8
01/08/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1866,2024,8
01/08/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5070,2024,8
01/01/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7973,2024,9
01/01/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,793,2024,9
01/01/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1467,2024,9
01/01/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2756,2024,9
01/01/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3100,2024,9
01/01/2024,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2720,2024,9
01/01/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4608,2024,9
01/01/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1996,2024,9
01/01/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4321,2024,9
01/02/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3799,2024,9
01/02/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,764,2024,9
01/02/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2499,2024,9
01/02/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1232,2024,9
01/02/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8896,2024,9
01/02/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1756,2024,9
01/02/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2924,2024,9
01/02/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4366,2024,9
01/03/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3000,2024,9
01/03/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1402,2024,9
01/03/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2637,2024,9
01/03/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13447,2024,9
01/03/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4343,2024,9
01/03/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,910,2024,9
01/03/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6708,2024,9
01/03/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1854,2024,9
01/04/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1358,2024,9
01/04/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4776,2024,9
01/04/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,16376,2024,9
01/04/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2959,2024,9
01/04/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,1788,2024,9
01/04/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1895,2024,9
01/04/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6109,2024,9
01/04/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,876,2024,9
01/05/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2842,2024,9
01/05/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4410,2024,9
01/05/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5731,2024,9
01/05/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,15038,2024,9
01/05/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2702,2024,9
01/05/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1502,2024,9
01/05/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1974,2024,9
01/05/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,952,2024,9
01/06/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4965,2024,9
01/06/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1842,2024,9
01/06/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13692,2024,9
01/06/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,853,2024,9
01/06/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2592,2024,9
01/06/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1344,2024,9
01/06/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2369,2024,9
01/06/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4171,2024,9
01/07/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4409,2024,9
01/07/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1379,2024,9
01/07/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1818,2024,9
01/07/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4837,2024,9
01/07/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2772,2024,9
01/07/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2580,2024,9
01/07/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,942,2024,9
01/07/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14753,2024,9
01/08/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2411,2024,9
01/08/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1423,2024,9
01/08/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4424,2024,9
01/08/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14091,2024,9
01/08/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5070,2024,9
01/08/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,969,2024,9
01/08/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1866,2024,9
01/08/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2717,2024,9
01/09/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1391,2024,9
01/09/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1830,2024,9
01/09/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5157,2024,9
01/09/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,927,2024,9
01/09/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2528,2024,9
01/09/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,15920,2024,9
01/09/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4506,2024,9
01/09/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2642,2024,9
01/01/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7973,2024,10
01/01/2024,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2720,2024,10
01/01/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2756,2024,10
01/01/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3100,2024,10
01/01/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1467,2024,10
01/01/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4321,2024,10
01/01/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4608,2024,10
01/01/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1996,2024,10
01/01/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,793,2024,10
01/02/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,3799,2024,10
01/02/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,764,2024,10
01/02/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2924,2024,10
01/02/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2499,2024,10
01/02/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1232,2024,10
01/02/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8896,2024,10
01/02/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1756,2024,10
01/02/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4366,2024,10
01/03/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6708,2024,10
01/03/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1402,2024,10
01/03/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2637,2024,10
01/03/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13447,2024,10
01/03/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4343,2024,10
01/03/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,910,2024,10
01/03/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,3000,2024,10
01/03/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1854,2024,10
01/04/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4776,2024,10
01/04/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,6109,2024,10
01/04/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,1788,2024,10
01/04/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,16376,2024,10
01/04/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,876,2024,10
01/04/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2959,2024,10
01/04/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1358,2024,10
01/04/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1895,2024,10
01/05/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,952,2024,10
01/05/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2702,2024,10
01/05/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,15038,2024,10
01/05/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1974,2024,10
01/05/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5731,2024,10
01/05/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4410,2024,10
01/05/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2842,2024,10
01/05/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1502,2024,10
01/06/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2592,2024,10
01/06/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1344,2024,10
01/06/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1842,2024,10
01/06/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2369,2024,10
01/06/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,853,2024,10
01/06/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,13692,2024,10
01/06/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4171,2024,10
01/06/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4965,2024,10
01/07/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2580,2024,10
01/07/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,942,2024,10
01/07/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14753,2024,10
01/07/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4409,2024,10
01/07/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1379,2024,10
01/07/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1818,2024,10
01/07/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,4837,2024,10
01/07/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2772,2024,10
01/08/2024,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2411,2024,10
01/08/2024,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1423,2024,10
01/08/2024,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4424,2024,10
01/08/2024,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,14091,2024,10
01/08/2024,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,5070,2024,10
01/08/2024,967242,HOSPITAL ,HOSPITAL - REGIONAL VALE DO JAGUARIBE,969,2024,10
01/08/2024,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1866,2024,10
01/08/2024,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2717,2024,10
